#;artist;song;total;trackId
247;John Cougar;Jack & Diane;4;https://open.spotify.com/track/0vhle5cdnSADMEScmkYd32
248;Johnnie Taylor;Disco Lady;4;https://open.spotify.com/track/11sxcWkU0dZdjRLuiLLFFd
249;Johnny Nash;I Can See Clearly Now;4;https://open.spotify.com/track/4B7nE0r1RkjFDjx0tWQrhu
250;Katy Perry;Firework;4;https://open.spotify.com/track/4DjlxAaujtFsUuEsLjjQa2
251;Katy Perry Featuring Juicy J;Dark Horse;4;https://open.spotify.com/track/4jbmgIyjGoXjY01XxatOx6
252;Leona Lewis;Bleeding Love;4;https://open.spotify.com/track/6Xnm883P8sUpnnGv4V4kL2
253;Lionel Richie;All Night Long (All Night);4;https://open.spotify.com/track/4giIdAr7Plyu5LQzBOR4FP
254;Lionel Richie;Say You, Say Me;4;https://open.spotify.com/track/17CPezzLWzvGfpZW6X8XT0
255;Lipps, Inc.;Funkytown;4;https://open.spotify.com/track/6WaSkbtmn2MA2w3obALUnL
256;Lloyd Price;Stagger Lee;4;https://open.spotify.com/track/6Xnm883P8sUpnnGv4V4kL2
257;Madonna;Music;4;https://open.spotify.com/track/7EhDMLopvzHG92fdNqBFk0
258;Mariah Carey;Hero;4;https://open.spotify.com/track/3P5iaWQTvvdeMB2SsZaHii
259;Mariah Carey;Vision Of Love;4;https://open.spotify.com/track/5uPSeb4yv9VzTT5JonEgeH
260;Maroon 5 Featuring Christina Aguilera;Moves Like Jagger;4;https://open.spotify.com/track/7LcfRTgAVTs5pQGEQgUEzN
261;Men At Work;Down Under;4;https://open.spotify.com/track/5R0EDMEBVlExLcofDAYvAD
262;Michael Jackson;Rock With You;4;https://open.spotify.com/track/7oOOI85fVQvVnK5ynNMdW7
263;Monica;Angel Of Mine;4;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
264;Nancy Sinatra & Frank Sinatra;Somethin' Stupid;4;https://open.spotify.com/track/4feXcsElKIVsGwkbnTHAfV
265;Nelly, P. Diddy & Murphy Lee;Shake Ya Tailfeather;4;https://open.spotify.com/track/4TJduXYW1Pg96EDNnfiwxJ
266;Nickelback;How You Remind Me;4;https://open.spotify.com/track/0gmbgwZ8iqyMPmXefof8Yf
267;Nilsson;Without You;4;https://open.spotify.com/track/4nbs8cT5xWhyZnmQwb4KC9
268;Olivia Newton-John;Magic;4;https://open.spotify.com/track/2jHHz6VZ3wyVpAEDxMEX2q
269;Otis Redding;(Sittin' On) The Dock Of The Bay;4;https://open.spotify.com/track/3zBhihYUHBmGd2bcQIobrF
270;Paul Anka;Lonely Boy;4;https://open.spotify.com/track/7nP8jrKvubPXbVHE52OPdo
271;Paul McCartney And Wings;My Love;4;https://open.spotify.com/track/4D40ZlFAWsvX7lua1Kablh
272;Peaches & Herb;Reunited;4;https://open.spotify.com/track/7fmb7MH5jcRsDR7g4RTSma
273;Phil Collins;Another Day In Paradise;4;https://open.spotify.com/track/5ZaDUleherOLBbHk2PU1Kr
274;Pink Floyd;Another Brick In The Wall (Part II);4;https://open.spotify.com/track/4gMgiXfqyzZLMhsksGmbQV
275;Queen;Crazy Little Thing Called Love;4;https://open.spotify.com/track/35ItUJlMtjOQW3SSiTCrrw
276;R. Kelly;Bump N' Grind;4;https://open.spotify.com/track/0mpTtYiDqkcOjNZqJLmjsO
277;Rod Stewart;Da Ya Think I'm Sexy?;4;https://open.spotify.com/track/4z7maGZkAonDlXlwo8q69f
278;Savage Garden;I Knew I Loved You;4;https://open.spotify.com/track/1OdUJBSxF0sExz1BmSax6k
279;Sean Kingston;Beautiful Girls;4;https://open.spotify.com/track/2AMwfUlfD43XY6ywcHHzMp
280;Sia Featuring Sean Paul;Cheap Thrills;4;https://open.spotify.com/track/2ONIJ40u0Attbm3miIIpNO
281;Sinead O'Connor;Nothing Compares 2 U;4;https://open.spotify.com/track/5GHY1DFWKz3Prg2V0Iodqo
282;Sly & The Family Stone;Everyday People;4;https://open.spotify.com/track/7lL2lMWNtzOcf5HnEudNgn
283;Spice Girls;Wannabe;4;https://open.spotify.com/track/452UinQSDtftFaiE3XfwaD
284;Steve Winwood;Roll With It;4;https://open.spotify.com/track/2QlPByrmEO9XciNBXCrawR
285;Stevie B;Because I Love You (The Postman Song);4;https://open.spotify.com/track/4MRLHr9eXjn8J7JbCEJ7Cy
286;TLC;Creep;4;https://open.spotify.com/track/0FIDCNYYjNvPVimz5icugS
287;TLC;No Scrubs;4;https://open.spotify.com/track/6Xnm883P8sUpnnGv4V4kL2
288;Taylor Swift;Cruel Summer;4;https://open.spotify.com/track/2PMM8rGCPNQexd6A0qLJks
289;Taylor Swift;Shake It Off;4;https://open.spotify.com/track/4t9PBD27dndlf6YMBK2ROc
290;The Archies;Sugar, Sugar;4;https://open.spotify.com/track/3iSws76HjaU7k49EqJVTfF
291;The Association;Windy;4;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
292;The Bangles;Walk Like An Egyptian;4;https://open.spotify.com/track/1Jwc3ODLQxtbnS8M9TflSP
293;The Beatles;Yesterday;4;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
294;The Box Tops;The Letter;4;https://open.spotify.com/track/2SJo1P387WJHJx1uFbyrRj
295;The Browns;The Three Bells;4;https://open.spotify.com/track/32A5RQm4yKTyYG9f2We0xD
296;The Captain & Tennille;Love Will Keep Us Together;4;https://open.spotify.com/track/4pCNJwixy2ImFncaPY2yE2
297;The Chiffons;He's So Fine;4;https://open.spotify.com/track/17Xxp5dtS4GmdGjNZNb5Gk
298;The Chipmunks With David Seville;The Chipmunk Song;4;https://open.spotify.com/track/02NKMA9cIkq6VuBNu9q9Wf
299;The Fleetwoods;Come Softly To Me;4;https://open.spotify.com/track/1iNXdyaxEwI7zqF8ti4Tgh
300;The Monkees;Daydream Believer;4;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
301;The Rolling Stones;(I Can't Get No) Satisfaction;4;https://open.spotify.com/track/1GOdYykgw2W0OcjPANvwgE
302;The Rolling Stones;Honky Tonk Women;4;https://open.spotify.com/track/7HIG9Utsra6sL79nA1Tn0y
303;The Singing Nun (Soeur Sourire);Dominique;4;https://open.spotify.com/track/2YMaQIN48lOHPJ8LxjsvLq
304;The Supremes;Baby Love;4;https://open.spotify.com/track/0BCVDMgLP8biSDuu0y8EvC
305;The Weeknd;Blinding Lights;4;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
306;The Young Rascals;Groovin';4;https://open.spotify.com/track/3c2kMiSB86tVq1J4oULmvL
307;Tommy Roe;Dizzy;4;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
308;USA For Africa;We Are The World;4;https://open.spotify.com/track/3Z2tPWiNiIpg8UMMoowHIk
309;Usher;U Remind Me;4;https://open.spotify.com/track/2HLlQzAQUQ0eRt1norn3cl
310;Usher Featuring will.i.am;OMG;4;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
311;A Taste Of Honey;Boogie Oogie Oogie;3;https://open.spotify.com/track/1Rl9GHgsflyIVqBRyO45Zo
312;America;A Horse With No Name;3;https://open.spotify.com/track/0Osbam159ngkQww6isBBQJ
313;BTS;Dynamite;3;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
314;Barbra Streisand;"Evergreen (Love Theme From ""A Star Is Born"")";3;https://open.spotify.com/track/2IcqY68BxP1ONPi3ME6aje
315;Barbra Streisand;The Way We Were;3;https://open.spotify.com/track/782lNGn2rEHVn8JomdtRA7
316;Barbra Streisand;Woman In Love;3;https://open.spotify.com/track/782lNGn2rEHVn8JomdtRA7
317;Bee Gees;How Deep Is Your Love;3;https://open.spotify.com/track/2JoZzpdeP2G6Csfdq5aLXP
318;Bert Kaempfert And His Orchestra;Wonderland By Night;3;https://open.spotify.com/track/5Ik1BD4gKzxofvNgSRQbCF
319;Bill Withers;Lean On Me;3;https://open.spotify.com/track/3M8FzayQWtkvOhqMn2V4T2
320;Billy Paul;Me And Mrs. Jones;3;https://open.spotify.com/track/6Ro2z4RtAUew9Kz2HZWZUi
321;Bobby Vee;Take Good Care Of My Baby;3;https://open.spotify.com/track/06JokgprGDKrtZ1eP6z2CQ
322;Bobby Vinton;Blue Velvet;3;https://open.spotify.com/track/4rokPKulQg7ARGNEtffxW1
323;Brenda Lee;I'm Sorry;3;https://open.spotify.com/track/6fbdWy1HjnC6bwERODqm5Z
324;Brenda Lee;Rockin' Around The Christmas Tree;3;https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97
325;Bruce Channel;Hey! Baby;3;https://open.spotify.com/track/6CBgRhKbSU9Ihb54165Mzl
326;Bryan Adams/Rod Stewart/Sting;All For Love;3;https://open.spotify.com/track/7gqQ4b0NnmlLoN2Hp8SkjK
327;Cardi B;Bodak Yellow (Money Moves);3;https://open.spotify.com/track/6KBYefIoo7KydImq1uUQlL
328;Carly Simon;You're So Vain;3;https://open.spotify.com/track/2DnJjbjNTV9Nd5NOa1KGba
329;Chris Brown Featuring T-Pain;Kiss Kiss;3;https://open.spotify.com/track/3wKKkGVn7cVSfgPeYYIiXG
330;Christopher Cross;Arthur's Theme (Best That You Can Do);3;https://open.spotify.com/track/3ZTuWXlXPVZ3Mg3XA5alk1
331;Chubby Checker;Pony Time;3;https://open.spotify.com/track/6Xnm883P8sUpnnGv4V4kL2
332;Chubby Checker;The Twist;3;https://open.spotify.com/track/29gelu2enuB2yE7u6EGNdc
333;Coolio Featuring L.V.;"Gangsta's Paradise (From ""Dangerous Minds"")";3;https://open.spotify.com/track/2VWNSlfsBCxKVDaGBTYAvL
334;Culture Club;Karma Chameleon;3;https://open.spotify.com/track/6BSpk93XTt2CJ7gpROG6zU
335;Daryl Hall John Oates;Kiss On My List;3;https://open.spotify.com/track/3QDMOnNZKEUrKNniv3LNmz
336;Dawn;Knock Three Times;3;https://open.spotify.com/track/3V4WB8F8Bq21pIISRRGtXT
337;Debbie Gibson;Lost In Your Eyes;3;https://open.spotify.com/track/6PMDILZiYo4YzMBbE0dGK9
338;Destiny's Child;Say My Name;3;https://open.spotify.com/track/7H6ev70Weq6DdpZyyTmUXk
339;Diana Ross;Ain't No Mountain High Enough;3;https://open.spotify.com/track/7tqhbajSfrz2F7E1Z75ASX
340;Dire Straits;Money For Nothing;3;https://open.spotify.com/track/4yqtwO7MQIIXqoiRBPHAgR
341;Doja Cat;Paint The Town Red;3;https://open.spotify.com/track/2IGMVunIBsBLtEQyoI1Mu7
342;Donna Summer;Hot Stuff;3;https://open.spotify.com/track/6kzP50E3nRuuLjtU5Qp56m
343;Donna Summer;MacArthur Park;3;https://open.spotify.com/track/7EhDMLopvzHG92fdNqBFk0
344;Donny Osmond;Go Away Little Girl;3;https://open.spotify.com/track/6SvOdNsEfi7EDB0oFtH3YG
345;Edwin Starr;War;3;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
346;Elton John;Crocodile Rock;3;https://open.spotify.com/track/1r7XEmPjHDk5WNsurFTYbU
347;Elton John;Island Girl;3;https://open.spotify.com/track/6Xnm883P8sUpnnGv4V4kL2
348;Enrique Iglesias;Be With You;3;https://open.spotify.com/track/2N4viTG9njqCa4c46YyWs1
349;Falco;Rock Me Amadeus;3;https://open.spotify.com/track/0BCVDMgLP8biSDuu0y8EvC
350;Far*East Movement Featuring Cataracs & Dev;Like A G6;3;https://open.spotify.com/track/4DvhkX2ic4zWkQeWMwQ2qf
351;Fergie;London Bridge;3;https://open.spotify.com/track/7jRoWfRlLnGYEIEn4t4kbq
352;Future, Metro Boomin & Kendrick Lamar;Like That;3;https://open.spotify.com/track/2tudvzsrR56uom6smgOcSf
353;Gene Chandler;Duke Of Earl;3;https://open.spotify.com/track/6Hy22YDN9HJMRlJP1LwnJy
354;George Michael;One More Try;3;https://open.spotify.com/track/3KIHBj6JUxJqIfDWRz9XQ9
355;Gloria Gaynor;I Will Survive;3;https://open.spotify.com/track/7cv28LXcjAC3GsXbUvXKbX
356;Hanson;MMMBop;3;https://open.spotify.com/track/26JNSwccMpY6zx36pySxG9
357;Heart;Alone;3;https://open.spotify.com/track/4nbs8cT5xWhyZnmQwb4KC9
358;Herman's Hermits;Mrs. Brown You've Got A Lovely Daughter;3;https://open.spotify.com/track/2fLVaStZOldVSX5RyoHG6U
359;Huey Lewis & The News;Stuck With You;3;https://open.spotify.com/track/2olVm1lHicpveMAo4AUDRB
360;Jack Harlow;First Class;3;https://open.spotify.com/track/2LsqFrM5TGRBvDOeiXQefA
361;Janet;Doesn't Really Matter;3;https://open.spotify.com/track/0fJAcQZyy0C2qyt0LluAWp
362;Janet Jackson;Escapade;3;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
363;Joe Cocker And Jennifer Warnes;Up Where We Belong;3;https://open.spotify.com/track/4U6mBgGP8FXN6UH4T3AJhu
364;Joey Dee & the Starliters;Peppermint Twist - Part I;3;https://open.spotify.com/track/4vFuebQvxexME3dTs99ifv
365;John Legend;All Of Me;3;https://open.spotify.com/track/1mzGywacjpeik00PVLBPpF
366;Johnny Preston;Running Bear;3;https://open.spotify.com/track/7EhDMLopvzHG92fdNqBFk0
367;Justin Bieber;Sorry;3;https://open.spotify.com/track/5EG5s5JfnB9LCMe4qr0FDs
368;Justin Timberlake Featuring T.I.;My Love;3;https://open.spotify.com/track/4NeOWqHmlrGRuBvsLJC9rL
369;K-Ci & JoJo;All My Life;3;https://open.spotify.com/track/4t9PBD27dndlf6YMBK2ROc
370;Kelly Clarkson;Stronger (What Doesn't Kill You);3;https://open.spotify.com/track/6D60klaHqbCl9ySc8VcRss
371;Kendrick Lamar;Not Like Us;3;https://open.spotify.com/track/6AI3ezQ4o3HUoP6Dhudph3
372;Kenny Loggins;Footloose;3;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
373;Kyu Sakamoto;Sukiyaki;3;https://open.spotify.com/track/26JNSwccMpY6zx36pySxG9
374;Lady Gaga Featuring Colby O'Donis;Just Dance;3;https://open.spotify.com/track/2x7MyWybabEz6Y6wvHuwGE
375;Lewis Capaldi;Someone You Loved;3;https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
376;Lisa Loeb & Nine Stories;"Stay (I Missed You) (From ""Reality Bites"")";3;https://open.spotify.com/track/0It1NlyRhlYhKe5dQ48I36
377;Little Peggy March;I Will Follow Him;3;https://open.spotify.com/track/3GQETOg4ZXyQ1jEFqfMoac
378;Little Stevie Wonder;Fingertips - Pt 2;3;https://open.spotify.com/track/4eUD9eURu25iwAjtVG7Vuu
379;Los Lobos;La Bamba;3;https://open.spotify.com/track/6GuelNAuRb9u5O8l950pPw
380;Mac Davis;Baby Don't Get Hooked On Me;3;https://open.spotify.com/track/4z51Gf7Ppt9Lmu5zmnUIz9
381;Madonna;Like A Prayer;3;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
382;Madonna;Vogue;3;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
383;Mariah Carey;Emotions;3;https://open.spotify.com/track/1vd6RAAMj6SZyXFKtsW2jl
384;Mariah Carey;Honey;3;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
385;Mariah Carey;Love Takes Time;3;https://open.spotify.com/track/3VP3yYNXSGWi4NAZqIJnFG
386;Maroon 5;Makes Me Wonder;3;https://open.spotify.com/track/01bj861QQA2ac7hypkSo8b
387;Melanie;Brand New Key;3;https://open.spotify.com/track/5t6QAzKmAMSTcprQkbwy1k
388;Michael Bolton;How Am I Supposed To Live Without You;3;https://open.spotify.com/track/6uiQnZRvSNVzTK5PA6ZB8h
389;Michael Jackson;Beat It;3;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
390;Migos Featuring Lil Uzi Vert;Bad And Boujee;3;https://open.spotify.com/track/0M9ydKzuF3oZTfYYPfaGX1
391;Miley Cyrus;Wrecking Ball;3;https://open.spotify.com/track/379pQhTWVBdSEe8cfUmlHy
392;Mr. Big;To Be With You;3;https://open.spotify.com/track/3bP47tw8MOgtrwdO1iahVl
393;Neil Sedaka;Bad Blood;3;https://open.spotify.com/track/7nP8jrKvubPXbVHE52OPdo
394;New Kids On The Block;Step By Step;3;https://open.spotify.com/track/4UOGVic7gpeleedIbYhrBf
395;P!nk Featuring Nate Ruess;Just Give Me A Reason;3;https://open.spotify.com/track/7x1PdK6tMB8fMrSf1XJytD
396;Patti LaBelle & Michael McDonald;On My Own;3;https://open.spotify.com/track/5HrVgmO1govSOrPUehW1VV
397;Paul Anka with Odia Coates;(You're) Having My Baby;3;https://open.spotify.com/track/5PuAFxKmqG72uKyoo11zpQ
398;Paul McCartney And Wings;Coming Up (Live At Glasgow);3;https://open.spotify.com/track/1gQ2I5ZB1dQlVmIBPDhdHv
399;Paul Simon;50 Ways To Leave Your Lover;3;https://open.spotify.com/track/6Qb7gtV6Q4MnUjSbkFcopl
400;Paul and Paula;Hey Paula;3;https://open.spotify.com/track/6Z5hXchgBwnaL77R2yL9EO
401;Paula Abdul (Duet With The Wild Pair);Opposites Attract;3;https://open.spotify.com/track/7z38bideBRvGAgjXe2SECm
402;Paula Abdul;Straight Up;3;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
403;Phil Collins;Against All Odds (Take A Look At Me Now);3;https://open.spotify.com/track/63CHa6rmamv9OsehkRD8oz
404;Pitbull Featuring Ke$ha;Timber;3;https://open.spotify.com/track/3cHyrEgdyYRjgJKSOiOtcS
405;Player;Baby Come Back;3;https://open.spotify.com/track/1c0JRFCkPdKUW9P6C1Yjvk
406;Poison;Every Rose Has Its Thorn;3;https://open.spotify.com/track/43GS3mtezoIFiuIZCLLiDY
407;Post Malone;Circles;3;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
408;Queen;Another One Bites The Dust;3;https://open.spotify.com/track/57JVGBtBLCfHw2muk5416J
409;REO Speedwagon;Can't Fight This Feeling;3;https://open.spotify.com/track/3UoE3IGTF6UUrUs8eM1BBY
410;Ray Parker Jr.;Ghostbusters;3;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
411;Ray Stevens;The Streak;3;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
412;Richard Marx;Right Here Waiting;3;https://open.spotify.com/track/4LFwNJWoj74Yd71fIr1W8x
413;Right Said Fred;I'm Too Sexy;3;https://open.spotify.com/track/1MQrMQwfqjgOjXEUaN9AMd
414;Rihanna;Diamonds;3;https://open.spotify.com/track/2a1PNDDWyt68aKJDc47k4e
415;Rihanna;SOS;3;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
416;Roy Orbison And The Candy Men;Oh, Pretty Woman;3;https://open.spotify.com/track/52HAHV1j93s5B8GoTNI7DJ
417;Rupert Holmes;Escape (The Pina Colada Song);3;https://open.spotify.com/track/5IMtdHjJ1OtkxbGe4zfUxQ
418;Sammy Davis, Jr. with The Mike Curb Congregation;The Candy Man;3;https://open.spotify.com/track/0YepQngc69waqhcXZZwFw2
419;Sean Paul;Get Busy;3;https://open.spotify.com/track/2IcJZp43y9zirBzbwsvgqo
420;Silver Convention;Fly, Robin, Fly;3;https://open.spotify.com/track/2W9ToXsoq78Si2KSC52Pvt
421;Simon & Garfunkel;Mrs. Robinson;3;https://open.spotify.com/track/0iOZM63lendWRTTeKhZBSC
422;Sly & The Family Stone;Family Affair;3;https://open.spotify.com/track/4f3u4Oy0JqJRIhMmTqRcxj
423;Snoop Dogg Featuring Pharrell;Drop It Like It's Hot;3;https://open.spotify.com/track/2NBQmPrOEEjA8VbeWOQGxO
424;Sonny & Cher;I Got You Babe;3;https://open.spotify.com/track/6tMjtHEBwMkxslhOe9SHE8
425;Steve Lacy;Bad Habit;3;https://open.spotify.com/track/6Xnm883P8sUpnnGv4V4kL2
426;Stevie Wonder;I Just Called To Say I Love You;3;https://open.spotify.com/track/6RNDeRnWsRMjPdNVgupZCs
427;Stevie Wonder;Sir Duke;3;https://open.spotify.com/track/4k6oRr8qhWDcqDtcTGlIT5
428;TLC;Unpretty;3;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
429;Taylor Swift;Look What You Made Me Do;3;https://open.spotify.com/track/1P17dC1amhFzptugyAO7Il
430;Taylor Swift;We Are Never Ever Getting Back Together;3;https://open.spotify.com/track/5YqltLsjdqFtvqE7Nrysvs
431;Tears For Fears;Shout;3;https://open.spotify.com/track/3oy9CClx1zCGnhzse9AvDu
432;Terror Squad;Lean Back;3;https://open.spotify.com/track/7EttOuaWWWWAyWz7ZVvAJI
433;Terry Jacks;Seasons In The Sun;3;https://open.spotify.com/track/03YTHAJIqqACT9mJ4pTZxv
434;The 4 Seasons;December, 1963 (Oh, What a Night);3;https://open.spotify.com/track/0kQOmSJb84p2f0sPnstZdR
435;The 4 Seasons;Walk Like A Man;3;https://open.spotify.com/track/4C76SOnBa9eQDwOwe11hPz
436;The 5th Dimension;Wedding Bell Blues;3;https://open.spotify.com/track/6qjPhpkReNhTsM3rVpDGiV
437;The Angels;My Boyfriend's Back;3;https://open.spotify.com/track/7mCNZwbIR0Ln1whXQgr2jz
438;The Animals;House Of The Rising Sun;3;https://open.spotify.com/track/7BY005dacJkbO6EPiOh2wb
439;The Association;Cherish;3;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
440;The Beatles;Hello Goodbye;3;https://open.spotify.com/track/2uOXn6ugllgy5hQMnpAWMb
441;The Beatles;Help!;3;https://open.spotify.com/track/6Xnm883P8sUpnnGv4V4kL2
442;The Beatles;I Feel Fine;3;https://open.spotify.com/track/1weZ3j18XgtD9MLwsEFbYy
443;The Beatles;We Can Work It Out;3;https://open.spotify.com/track/7LNiAjyg9P2GKINTtN6Yt8
444;The Byrds;Turn! Turn! Turn! (To Everything There Is A Season);3;https://open.spotify.com/track/0kQOmSJb84p2f0sPnstZdR
445;The Dixie Cups;Chapel Of Love;3;https://open.spotify.com/track/7vVG9xbmNQrtdSPTi7KDUm
446;The Doors;Light My Fire;3;https://open.spotify.com/track/5uvosCdMlFdTXhoazkTI5R
447;The Drifters;Save The Last Dance For Me;3;https://open.spotify.com/track/391TUcoPonqYykPkSZ5Z9U
448;The Guess Who;American Woman/No Sugar Tonight;3;https://open.spotify.com/track/3WWi5DS9mnf9u9dgx5KntP
449;The Human League;Don't You Want Me;3;https://open.spotify.com/track/3L7RtEcu1Hw3OXrpnthngx
450;The Lovin' Spoonful;Summer In The City;3;https://open.spotify.com/track/257YFNPcDJUp8c7v1q8hPp
451;The Mamas & The Papas;Monday, Monday;3;https://open.spotify.com/track/5Y4JAWEpOkYs1iiCTNgmW4
452;The Marcels;Blue Moon;3;https://open.spotify.com/track/1aSsJqcVXgLHXJuU0mXuBy
453;The New Vaudeville Band;Winchester Cathedral;3;https://open.spotify.com/track/27nasmd5S8eIvIkAa7wnSo
454;The Notorious B.I.G.;Hypnotize;3;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
455;The Partridge Family Starring Shirley Jones Featuring David Cassidy;I Think I Love You;3;https://open.spotify.com/track/4NfNr2aOxfZkkDHue5gjKf
456;The Platters;Smoke Gets In Your Eyes;3;https://open.spotify.com/track/2vSxjnyrWrtxyfzO47EX6q
457;The Righteous Brothers;(You're My) Soul And Inspiration;3;https://open.spotify.com/track/5ZHOiRqKOzgFMfMAu8cwzp
458;The Shirelles;Soldier Boy;3;https://open.spotify.com/track/7nP8jrKvubPXbVHE52OPdo
459;The Teddy Bears;To Know Him, Is To Love Him;3;https://open.spotify.com/track/5msxn2HUcd83qOsuQW7Kdb
460;The Tokens;The Lion Sleeps Tonight;3;https://open.spotify.com/track/5X6VbizePQKSnt55YWWyGS
461;The Tornadoes;Telstar;3;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
462;The Turtles;Happy Together;3;https://open.spotify.com/track/6Xnm883P8sUpnnGv4V4kL2
463;The Weeknd;Can't Feel My Face;3;https://open.spotify.com/track/22VdIZQfgXJea34mQxlt81
464;Tina Turner;What's Love Got To Do With It;3;https://open.spotify.com/track/3ErsOxqe2RmXkR65wkygDz
465;Tony Orlando & Dawn;He Don't Love You (Like I Love You);3;https://open.spotify.com/track/6KZRzIXRWeQmBBdMft790Z
466;U2;With Or Without You;3;https://open.spotify.com/track/5bQDapqPmoCukx6ZgO4T1b
467;Usher Featuring Young Jeezy;Love In This Club;3;https://open.spotify.com/track/5j0McHPthKpOXRr3fBq8M0
468;Wham!;Wake Me Up Before You Go-Go;3;https://open.spotify.com/track/0ikz6tENMONtK6qGkOrU3c
469;Wham! Featuring George Michael;Careless Whisper;3;https://open.spotify.com/track/5WDLRQ3VCdVrKw0njWe5E5
470;Whitney Houston;Greatest Love Of All;3;https://open.spotify.com/track/6yJxCltgtmGxIgKOS6ndnu
471;Wild Cherry;Play That Funky Music;3;https://open.spotify.com/track/5uuJruktM9fMdN9Va0DUMl
472;Will Smith;Gettin' Jiggy Wit It;3;https://open.spotify.com/track/55NuTxRk1TyKzpgD8dC1IY
473;'N Sync;It's Gonna Be Me;2;https://open.spotify.com/track/2AW37v0bDyuOzGP3XnmFuA
474;2Pac Featuring K-Ci And JoJo;How Do U Want It/California Love;2;https://open.spotify.com/track/2S2x5N5VJNn7vqYukvoFFC
475;Adele;Set Fire To The Rain;2;https://open.spotify.com/track/73CMRj62VK8nUS4ezD2wvi
476;Akon;Don't Matter;2;https://open.spotify.com/track/0LzxTeLXKexOhVMZWOJwg1
477;Akon Featuring Snoop Dogg;I Wanna Love You;2;https://open.spotify.com/track/0CXVjQI9wsqaGeIARkkpYc
478;Alannah Myles;Black Velvet;2;https://open.spotify.com/track/4DmqWDZUtoxBX7wg9eCgzF
479;Amy Grant;Baby Baby;2;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
480;Andy Gibb;(Love Is) Thicker Than Water;2;https://open.spotify.com/track/30WuNDy3PwqaBKoIjSwQtf
481;Anita Ward;Ring My Bell;2;https://open.spotify.com/track/7GK2KVYH8FrTC9zehmjVMd
482;Archie Bell & The Drells;Tighten Up;2;https://open.spotify.com/track/32LivoHcFQKDTU4p4zsRQg
483;Aretha Franklin & George Michael;I Knew You Were Waiting (For Me);2;https://open.spotify.com/track/2gJDyiRxxIglLXp545SPVL
484;Aretha Franklin;Respect;2;https://open.spotify.com/track/7qVUFZilySegJEvKTERweo
485;B.o.B Featuring Bruno Mars;Nothin' On You;2;https://open.spotify.com/track/59dLtGBS26x7kc0rHbaPrq
486;Bad English;When I See You Smile;2;https://open.spotify.com/track/0tKjVEJlX3IZ5L1rEJc5hh
487;Barbra Streisand & Neil Diamond;You Don't Bring Me Flowers;2;https://open.spotify.com/track/7qmqeHzgNQTOnl1NUgRFO4
488;Barbra Streisand/Donna Summer;No More Tears (Enough Is Enough);2;https://open.spotify.com/track/1wSPm3y4Lk6ABkVxCmwkZx
489;Bee Gees;Jive Talkin';2;https://open.spotify.com/track/4t0Pj3iBnSCZv5pDEPNmzG
490;Bee Gees;Too Much Heaven;2;https://open.spotify.com/track/6T5GTy1l6dRmagqpNPjdoc
491;Bee Gees;Tragedy;2;https://open.spotify.com/track/29gelu2enuB2yE7u6EGNdc
492;Beyonce;Break My Soul;2;https://open.spotify.com/track/0FIDCNYYjNvPVimz5icugS
493;Beyonce;Texas Hold 'Em;2;https://open.spotify.com/track/7wLShogStyDeZvL0a6daN5
494;Billy Joel;It's Still Rock And Roll To Me;2;https://open.spotify.com/track/64UioB4Nmwgn2f4cbIpAkl
495;Billy Joel;We Didn't Start The Fire;2;https://open.spotify.com/track/60glT2wsoSHV3B8yCRSB8v
496;Billy Ocean;Caribbean Queen (No More Love On The Run);2;https://open.spotify.com/track/4JEylZNW8SbO4zUyfVrpb7
497;Billy Ocean;Get Outta My Dreams, Get Into My Car;2;https://open.spotify.com/track/2D4D3hiOf5U0W6SvJoCQph
498;Billy Preston;Will It Go Round In Circles;2;https://open.spotify.com/track/17KFO56mkVEKR0v8qOPlkU
